GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",30011266,29973599,29517618,29796631,30784626,30958093,32522896,34225091,34750846,36307089,37200613,38689203,41024394
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",11708884,11549712,11701636,12143697,12345205,12070679,12059932,12688245,12743721,12956430,13370779,13843318,14789393
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3628356,3427823,3341242,3572727,3747283,3736348,3855302,4142830,4151979,4286230,4226840,4366184,4608278
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",79623961,79189985,80861044,86477140,89890108,90491065,93433411,99008646,101102340,104562289,105118339,106334624,115261030
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",16145322,15742069,16231689,17268081,17655353,17970111,18698259,18353536,17148226,17829956,18375231,18993824,19271181
 "18700","Corvallis, OR (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3277121,3143273,3349231,3438735,3385426,3308324,3434472,3564429,3718202,3781560,3803857,3970604,4172237
 "18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",10389739,10182765,10485338,10469937,11033751,11079005,11524800,12240213,12669858,13485663,14108931,14969165,15960376
 "19060","Cumberland, MD-WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",3514982,3678669,3738565,3678911,3626572,3694382,3682513,3820320,3882514,3945783,4096997,4152941,4394929
 "19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",284284196,264766354,275485943,302255078,312201494,316938580,339123769,353830208,367252842,379011571,391358946,394007633,406913112
 "19140","Dalton, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2012) dollars)","Thousands of chained 2012 dollars",4438957,4357964,4258645,4380140,4435363,4592109,4822502,5197761,5365709,5478518,5431276,5607901,5987968
