GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "17660","Coeur d'Alene, ID (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.237,89.403,88.641,92.559,94.349,97.613,99.983,100.555,100.026,104.022,102.976,102.487,101.841
 "17780","College Station-Bryan, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.931,89.301,92.372,94.752,96.874,97.707,98.891,99.616,100.860,101.581,103.196,103.113,105.746
 "17820","Colorado Springs, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",92.580,95.339,94.859,100.250,101.750,102.475,103.880,102.375,102.968,108.324,106.147,109.841,108.909
 "17860","Columbia, MO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.824,88.394,90.052,91.344,94.043,94.836,96.533,95.592,95.651,97.614,100.342,102.701,102.835
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",88.766,87.431,90.991,94.090,94.885,96.867,97.450,98.549,99.868,100.095,100.539,100.846,101.559
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",84.147,83.666,86.895,90.117,90.864,92.758,95.150,94.547,95.613,96.427,96.281,97.441,98.043
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",80.783,80.986,87.653,88.579,92.079,91.513,94.398,90.944,92.221,92.815,101.446,102.896,102.671
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.782,90.095,91.758,92.562,95.297,96.678,98.195,97.690,98.644,99.375,102.918,105.332,104.807
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",91.121,88.627,92.171,93.871,96.527,99.002,99.775,100.405,102.322,103.170,102.136,105.001,107.719
 "18700","Corvallis, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",94.550,94.126,91.840,94.526,97.169,99.129,101.503,102.439,103.648,106.066,111.894,112.746,113.079
 "18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.452,89.373,92.033,95.594,97.935,98.878,100.713,100.252,101.855,102.295,104.647,105.557,106.821
 "19060","Cumberland, MD-WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",86.203,84.891,86.842,90.807,93.332,91.683,94.910,93.996,96.210,96.426,95.538,96.897,97.959
 "19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",95.649,95.775,97.203,98.684,101.162,102.516,103.384,102.710,102.418,105.953,110.078,114.584,116.855
 "19140","Dalton, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.305,82.198,86.822,87.438,89.482,90.454,92.662,92.529,91.842,92.001,97.602,98.064,98.373
 "19180","Danville, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",77.344,78.316,84.469,84.342,87.543,88.497,90.202,89.280,86.930,88.986,94.726,95.383,94.295
 "19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.860,89.977,93.201,94.758,96.635,96.518,98.041,97.451,100.888,101.603,99.688,105.967,107.736
 "19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",89.401,87.900,89.645,91.203,93.869,95.141,95.846,94.747,95.105,95.596,98.722,101.467,101.703
 "19430","Dayton-Kettering, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",90.456,89.093,90.403,91.160,92.829,95.031,96.169,95.260,96.748,96.987,100.453,101.944,101.421
 "19460","Decatur, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",85.522,82.265,85.915,90.400,90.280,93.930,94.082,90.595,89.152,93.805,95.104,95.016,95.512
 "19500","Decatur, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",87.601,86.951,86.798,90.505,91.746,92.812,92.416,92.062,92.192,92.381,97.543,98.499,97.785
 "19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator","Index",93.149,91.369,92.678,96.820,98.363,99.256,101.557,101.815,103.148,104.741,105.591,105.465,106.741
